ID,Name,Concepticon_ID,Concepticon_Gloss
1_one,one,1493,ONE
2_two,two,1498,TWO
3_three,three,492,THREE
4_four,four,1500,FOUR
5_five,five,493,FIVE
6_six,six,1703,SIX
7_seven,seven,1704,SEVEN
8_eight,eight,1705,EIGHT
9_nine,nine,1483,NINE
10_ten,ten,1515,TEN
11_eleven,eleven,1706,ELEVEN
12_twelve,twelve,1707,TWELVE
13_thirteen,thirteen,1708,THIRTEEN
14_eighteen,eighteen,1713,EIGHTEEN
15_nineteen,nineteen,1714,NINETEEN
16_twenty,twenty,1710,TWENTY
17_twentyone,twenty one,1734,TWENTY ONE
18_twentyfour,twenty four,1736,TWENTY FOUR
19_twentyfive,twenty five,1738,TWENTY FIVE
20_thirty,thirty,1715,THIRTY
21_forty,forty,1716,FORTY
22_fifty,fifty,1717,FIFTY
23_sixty,sixty,1718,SIXTY
24_seventy,seventy,1721,SEVENTY
25_eighty,eighty,1722,EIGHTY
26_ninety,ninety,1724,NINETY
27_onehundred,one hundred,1634,HUNDRED
28_father,father,1217,FATHER
29_mother,mother,1216,MOTHER
30_son,son,1620,SON
31_daughter,daughter,1357,DAUGHTER
32_brother,brother,1262,BROTHER
33_sister,sister,1263,SISTER
34_grandparent,grandparent,305,GRANDPARENTS
35_head,head,1256,HEAD
36_hair,hair,1040,HAIR
37_brains,brains,1583,BRAIN
38_face,face,1560,FACE
39_nose,nose,1221,NOSE
40_ear,ear,1247,EAR
41_eye,eye,1248,EYE
42_cheeks,cheeks,1730,CHEEK
43_chin,chin,1510,CHIN
44_beard,beard,678,BEARD
45_mouth,mouth,674,MOUTH
46_lip,lip,478,LIP
47_tongue,tongue,1205,TONGUE
48_tooth,tooth,1380,TOOTH
49_neck,neck,1333,NECK
50_chest,chest,1592,CHEST
51_womansbreast,woman's breast,1402,BREAST
52_shoulder,shoulder,1482,SHOULDER
53_arm,arm,1673,ARM
54_finger,finger,1303,FINGER
55_leg,leg,1297,LEG
56_thigh,thigh,471,UPPER LEG (THIGH)
57_knee,knee,1371,KNEE
58_body,body,1480,BODY
59_skin,skin,763,SKIN
60_flesh,flesh,2259,FLESH
61_buttocks,buttocks,834,BUTTOCKS
62_anus,anus,1935,ANUS
63_penis,penis,1222,PENIS
64_vagina,vagina,1836,VAGINA
65_testicles,testicles,797,TESTICLES
66_stomach,stomach,819,STOMACH
67_navel,navel,1838,NAVEL
68_intestines,intestines,1991,INTESTINES
69_heart,heart,1223,HEART
70_liver,liver,1224,LIVER
71_kidney,kidney,489,KIDNEY
72_ribs,ribs,801,RIB
73_lungs,lungs,688,LUNG
74_blood,blood,946,BLOOD
75_bone,bone,1394,BONE
76_vein,vein,1924,VEIN
77_urine,urine,1142,URINE
78_faeces,faeces,675,FAECES (EXCREMENT)
79_sweat,sweat,2458,PERSPIRE OR SWEAT
80_saliva,saliva,1503,SALIVA
81_voice,voice,1363,VOICE
82_name,name,1405,NAME
83_person,person,683,PERSON
84_man,man,1554,MAN
85_woman,woman,962,WOMAN
86_boy,boy,1366,BOY
87_girl,girl,1646,GIRL
88_baby,baby,1289,BABY
89_oldman,old man,406,OLD MAN
90_oldwoman,old woman,907,OLD WOMAN
91_king,king,1508,KING
92_slave,slave,812,SLAVE
93_god,God,1944,GOD
94_nativedoctor,native doctor,394,SHAMAN (FOLK HEALER)
95_medicine,medicine,1372,MEDICINE
96_guest,guest,1782,GUEST
97_friend,friend,1325,FRIEND
98_drumming,drumming,111,DRUMMING
99_hunting,hunting,1435,HUNT
100_weaving,weaving,133,WEAVE
101_blacksmith,blacksmith,1001,BLACKSMITH
102_smithing,smithing,288,FORGE
103_stealing,stealing,713,STEAL
104_water,water,948,WATER
105_cloud,cloud,1489,CLOUD
106_river,river,666,RIVER
107_lake,lake,624,LAKE
108_dew,dew,1977,DEW
109_smoke,smoke,778,SMOKE (EXHAUST)
110_fog,fog,249,FOG
111_harmattan,harmattan,451,HARMATTAN
112_wind,wind,960,WIND
113_storm,storm,858,STORM
114_thunder,thunder,1150,THUNDER
115_lightning,lightning,1654,LIGHTNING
116_sky,sky,1732,SKY
117_sun,sun,1343,SUN
118_moon,moon,1313,MOON
119_star,star,1430,STAR
120_night,night,1233,NIGHT
121_morning,morning,1339,MORNING
122_evening,evening,1629,EVENING
123_year,year,1226,YEAR
124_rainyseason,rainy season,453,RAINY SEASON
125_dryseason,dry season,452,DRY SEASON
126_fire,fire,221,FIRE
127_charcoal,charcoal,1188,CHARCOAL
128_ashes,ashes,646,ASH
129_tree,tree,906,TREE
130_wood,wood,1803,WOOD
131_leaf,leaf,628,LEAF
132_bark,bark,1204,BARK
133_seed,seed,714,SEED
134_baobabtree,baobab tree,997,BAOBAB TREE
135_mahoganytree,mahogany tree,455,MAHOGANY TREE
136_tamarind,tamarind,35,TAMARIND
137_sheanuttree,shea nut tree,454,SHEA NUT TREE
138_thorn,thorn,124,THORN
139_grass,grass,606,GRASS
140_mountain,mountain,639,MOUNTAIN
141_stone,stone,857,STONE
142_ground,ground,2159,GROUND
143_sand,sand,671,SAND
144_dust,dust,2,DUST
145_mud,mud,640,MUD
146_forest,forest,420,FOREST
147_thebush,the bush,1683,BUSH
148_town,town,1391,TOWN
149_compound,compound,483,COMPOUND
150_hut,hut,1678,HUT
151_doorway,doorway,1567,DOOR
152_road,road,667,ROAD
153_farm,farm,201,FARM
154_hoe,hoe,284,HOE
155_axe,axe,677,AXE
156_sickle,sickle,341,SICKLE
157_iron,iron,621,IRON
158_wildanimal,wild animal,958,WILD ANIMAL
159_lion,lion,1386,LION
160_hyena,hyena,1799,HYENA
161_elephant,elephant,1290,ELEPHANT
162_leopard,leopard,1139,LEOPARD
163_monkey,monkey,1350,MONKEY
164_baboon,baboon,1197,BABOON
165_gazelle,gazelle,5,GAZELLE
166_duiker,duiker,1872,DUIKER
167_rabbit,rabbit,1136,RABBIT
168_guineafowl,guinea fowl,456,GUINEA FOWL
169_rat,rat,1490,RAT
170_wildcat,wild cat,2241,WILD CAT
171_lizard,lizard,632,LIZARD
172_snake,snake,730,SNAKE
173_python,python,1563,PYTHON
174_turtle,turtle,112,TURTLE
175_frog,frog,503,FROG
176_squirrel,squirrel,1628,SQUIRREL
177_bat,bat,1793,BAT
178_scorpion,scorpion,1538,SCORPION
179_chameleon,chameleon,1555,CHAMELEON
180_worm,worm,1219,WORM
181_fly,fly,1504,FLY (INSECT)
182_mosquito,mosquito,1509,MOSQUITO
183_spider,spider,843,SPIDER
184_louse,louse,1392,LOUSE
185_termite,termite,883,TERMITE
186_anthill,anthill,1873,ANTHILL
187_locust,locust,810,LOCUST
188_cow,cow,1007,COW
189_bull,bull,1008,BULL
190_goat,goat,1502,GOAT
191_hegoat,he-goat,2475,MALE GOAT
192_sheep,sheep,1331,SHEEP
193_ram,ram,1344,RAM
194_horse,horse,615,HORSE
195_donkey,donkey,1862,DONKEY
196_hen,hen,1514,HEN
197_rooster,rooster,1511,ROOSTER
198_dog,dog,2009,DOG
199_cat,cat,1208,CAT
200_bird,bird,937,BIRD
